tweet_id,text,expanded_urls,rating_out_of_10,name,source_name,source_location,time,date,stage,favorite_count,retweet_count
689255633275777024,This is Ferg. He swallowed a chainsaw. 1 like = 1 prayer 10/10 remain calm Ferg (vid by @calebturer) https://t.co/gOH51Y8Yh1,https://vine.co/v/iOL792n5hz2,10,Ferg,Vine - Make a Scene,http://vine.co,01:18:43,2016-01-19,Not recorded,2430,1017
689154315265683456,We normally don't rate birds but I feel bad cos this one forgot to fly south for the winter. 9/10 just wants a bath https://t.co/o47yitCn9N,https://twitter.com/dog_rates/status/689154315265683456/photo/1,9,None,Twitter for iPhone,http://twitter.com/download/iphone,18:36:07,2016-01-18,Not recorded,2933,931
689143371370250240,Meet Trip. He likes wearing costumes that aren't consistent with the season to screw with people 10/10 tricky pupper https://t.co/40w7TI5Axv,https://twitter.com/dog_rates/status/689143371370250240/photo/1,10,Trip,Twitter for iPhone,http://twitter.com/download/iphone,17:52:38,2016-01-18,pupper,1926,471
688916208532455424,This pupper just wants to say hello. 11/10 would knock down fence for https://t.co/A8X8fwS78x,"https://twitter.com/dog_rates/status/688916208532455424/photo/1,https://twitter.com/dog_rates/status/688916208532455424/photo/1",11,None,Twitter for iPhone,http://twitter.com/download/iphone,02:49:58,2016-01-18,pupper,2577,807
688908934925697024,Meet Clarence. He does parkour. 8/10 very talented dog https://t.co/WpSFZm7RPH,https://twitter.com/dog_rates/status/688908934925697024/photo/1,8,Clarence,Twitter for iPhone,http://twitter.com/download/iphone,02:21:04,2016-01-18,Not recorded,1995,723
688898160958271489,When you have a ton of work to do but then remember you have tomorrow off. 10/10 https://t.co/MfEaMUFYTx,"https://twitter.com/dog_rates/status/688898160958271489/photo/1,https://twitter.com/dog_rates/status/688898160958271489/photo/1",10,None,Twitter for iPhone,http://twitter.com/download/iphone,01:38:15,2016-01-18,Not recorded,1991,735
688894073864884227,This is Hamrick. He's covered in corn flakes. Silly pupper. Looks congested. 7/10 considerably petable https://t.co/ROPZcAMQKI,https://twitter.com/dog_rates/status/688894073864884227/photo/1,7,Hamrick,Twitter for iPhone,http://twitter.com/download/iphone,01:22:00,2016-01-18,pupper,2135,645
688828561667567616,Say hello to Brad. His car probably has a spoiler. Tan year round. Likes your insta pic but doesn't text back. 9/10 https://t.co/dfCCK3tWfr,https://twitter.com/dog_rates/status/688828561667567616/photo/1,9,Brad,Twitter for iPhone,http://twitter.com/download/iphone,21:01:41,2016-01-17,Not recorded,1308,342
688804835492233216,When you stumble but recover quickly cause your crush is watching. 12/10 https://t.co/PMeq6IedU7,"https://twitter.com/dog_rates/status/688804835492233216/photo/1,https://twitter.com/dog_rates/status/688804835492233216/photo/1,https://twitter.com/dog_rates/status/688804835492233216/photo/1",12,None,Twitter for iPhone,http://twitter.com/download/iphone,19:27:24,2016-01-17,Not recorded,915,176
688789766343622656,Meet Pubert. He's a Kerplunk Rumplestilt. Cannot comprehend flower. Flawless tongue. 8/10 would pat head approvingly https://t.co/2TWxg0rgyG,https://twitter.com/dog_rates/status/688789766343622656/photo/1,8,Pubert,Twitter for iPhone,http://twitter.com/download/iphone,18:27:32,2016-01-17,Not recorded,2114,627
688547210804498433,This is Frönq. He got caught stealing a waffle. Damn it Frönq. 9/10 https://t.co/7ycWCUrjmZ,https://twitter.com/dog_rates/status/688547210804498433/photo/1,9,Frönq,Twitter for iPhone,http://twitter.com/download/iphone,02:23:42,2016-01-17,Not recorded,2457,658
688519176466644993,This pupper is sprouting a flower out of her head. 12/10 revolutionary af https://t.co/glmvQBRjv4,https://twitter.com/dog_rates/status/688519176466644993/photo/1,12,None,Twitter for iPhone,http://twitter.com/download/iphone,00:32:18,2016-01-17,pupper,2210,685
688385280030670848,This is Louis. He's takes top-notch selfies. 12/10 would snapchat with https://t.co/vz2DukO0th,"https://twitter.com/dog_rates/status/688385280030670848/photo/1,https://twitter.com/dog_rates/status/688385280030670848/photo/1,https://twitter.com/dog_rates/status/688385280030670848/photo/1,https://twitter.com/dog_rates/status/688385280030670848/photo/1",12,Louis,Twitter for iPhone,http://twitter.com/download/iphone,15:40:14,2016-01-16,Not recorded,8806,4211
688211956440801280,This is Derby. He's a superstar. 13/10 (vid by @NBohlmann) https://t.co/o4Nfc8WoAO,https://twitter.com/dog_rates/status/688211956440801280/video/1,13,Derby,Twitter for iPhone,http://twitter.com/download/iphone,04:11:31,2016-01-16,Not recorded,2135,784
688179443353796608,This is Lizzie. She's about to fist bump the large ridable maned pupper. She's very excited. 10/10 for both dogs https://t.co/mFhvtX36om,https://twitter.com/dog_rates/status/688179443353796608/photo/1,10,Lizzie,Twitter for iPhone,http://twitter.com/download/iphone,02:02:19,2016-01-16,pupper,2035,551
688116655151435777,Please send dogs. I'm tired of seeing other stuff like this dangerous pirate. We only rate dogs. Thank you... 10/10 https://t.co/YdLytdZOqv,https://twitter.com/dog_rates/status/688116655151435777/photo/1,10,None,Twitter for iPhone,http://twitter.com/download/iphone,21:52:49,2016-01-15,Not recorded,2686,728
688064179421470721,This is Kilo. He's a Pouncing Brioche. Really likes snow. 11/10 https://t.co/GS76SfkraY,https://twitter.com/dog_rates/status/688064179421470721/photo/1,11,Kilo,Twitter for iPhone,http://twitter.com/download/iphone,18:24:18,2016-01-15,Not recorded,1648,338
687841446767013888,13/10 I can't stop watching this (vid by @k8lynwright) https://t.co/nZhhMRr5Hp,https://vine.co/v/iOWwUPH1hrw,13,None,Vine - Make a Scene,http://vine.co,03:39:15,2016-01-15,Not recorded,5180,2346
687826841265172480,This is Louis. He's a rollercoaster of emotions. Incalculably fluffy. 12/10 would pet firmly https://t.co/17RGvOZO9P,"https://twitter.com/dog_rates/status/687826841265172480/photo/1,https://twitter.com/dog_rates/status/687826841265172480/photo/1,https://twitter.com/dog_rates/status/687826841265172480/photo/1,https://twitter.com/dog_rates/status/687826841265172480/photo/1",12,Louis,Twitter for iPhone,http://twitter.com/download/iphone,02:41:12,2016-01-15,Not recorded,2610,1053
687818504314159109,With great pupper comes great responsibility. 12/10 https://t.co/hK6xB042EP,https://twitter.com/dog_rates/status/687818504314159109/photo/1,12,None,Twitter for iPhone,http://twitter.com/download/iphone,02:08:05,2016-01-15,pupper,2360,900
687807801670897665,Meet Trooper &amp; Maya. Trooper protects Maya from bad things like dognappers and Comcast. So touching. 11/10 for both https://t.co/c98k1IoZKy,https://twitter.com/dog_rates/status/687807801670897665/photo/1,11,Trooper,Twitter for iPhone,http://twitter.com/download/iphone,01:25:33,2016-01-15,Not recorded,2261,675
687732144991551489,This is Ember. That's the q-tip she owes money to. 11/10 pay up pup. (vid by @leanda_h) https://t.co/kGRcRjRJRl,https://vine.co/v/iOuMphL5DBY,11,Ember,Vine - Make a Scene,http://vine.co,20:24:55,2016-01-14,Not recorded,1672,620
687704180304273409,Say hello to Blakely. He thinks that's a hat. Silly pupper. That's a nanner. 9/10 https://t.co/UwOV1jqKRt,https://twitter.com/dog_rates/status/687704180304273409/photo/1,9,Blakely,Twitter for iPhone,http://twitter.com/download/iphone,18:33:48,2016-01-14,pupper,2312,788
687664829264453632,Meet Opal. He's a Belgian Dijon Poofster. Upset because his hood makes him look like blond Justin Timberlake. 11/10 https://t.co/IAt3jRZ5ez,https://twitter.com/dog_rates/status/687664829264453632/photo/1,11,Opal,Twitter for iPhone,http://twitter.com/download/iphone,15:57:26,2016-01-14,Not recorded,1843,482
687494652870668288,This is Marq. He stole this car. 7/10 wtf Marq? https://t.co/MHScqo5l8c,https://twitter.com/dog_rates/status/687494652870668288/photo/1,7,Marq,Twitter for iPhone,http://twitter.com/download/iphone,04:41:12,2016-01-14,Not recorded,1808,542
687480748861947905,Another magnificent photo. 12/10 https://t.co/X5w387K5jr,https://twitter.com/dog_rates/status/687480748861947905/photo/1,12,None,Twitter for iPhone,http://twitter.com/download/iphone,03:45:57,2016-01-14,Not recorded,1522,226
687476254459715584,This is Curtis. He's a fluffball. 11/10 would snug this pupper https://t.co/1DzInODwrj,https://twitter.com/dog_rates/status/687476254459715584/photo/1,11,Curtis,Twitter for iPhone,http://twitter.com/download/iphone,03:28:06,2016-01-14,pupper,1883,501
687460506001633280,This is Kramer. He's a Picasso Tortellini. Tie couldn't be more accurate. Confident af. Runs his own business. 10/10 https://t.co/jIcVW0xxmH,https://twitter.com/dog_rates/status/687460506001633280/photo/1,10,Kramer,Twitter for iPhone,http://twitter.com/download/iphone,02:25:31,2016-01-14,Not recorded,1961,507
687399393394311168,This is Barry. He's very fast. I hope he finds what he's looking for. 10/10 (vid by @KeeganWolfe33) https://t.co/nTAsyvbIiO,https://vine.co/v/iM2hLu9LU5i,10,Barry,Vine - Make a Scene,http://vine.co,22:22:41,2016-01-13,Not recorded,1797,580
687317306314240000,This is Tyrone. He's a leaf wizard. Self-motivated. No eyes (tragic). Inspirational af. 11/10 enthusiasm is tangible https://t.co/pRp1Npucbz,"https://twitter.com/dog_rates/status/687317306314240000/photo/1,https://twitter.com/dog_rates/status/687317306314240000/photo/1",11,Tyrone,Twitter for iPhone,http://twitter.com/download/iphone,16:56:30,2016-01-13,Not recorded,19155,8634
687312378585812992,"""You got any games on your phone"" 7/10 for invasive brown Dalmatian pupper https://t.co/yzGR9xjE9Q",https://twitter.com/dog_rates/status/687312378585812992/photo/1,7,None,Twitter for iPhone,http://twitter.com/download/iphone,16:36:55,2016-01-13,pupper,4142,1787
687127927494963200,Meet Gordon. He's an asshole. 9/10 would still pet https://t.co/a34N7QwKbb,https://twitter.com/dog_rates/status/687127927494963200/photo/1,9,Gordon,Twitter for iPhone,http://twitter.com/download/iphone,04:23:58,2016-01-13,Not recorded,5155,2127
687124485711986689,Say hello to Samson. He's a Firecracker Häagen-Dazs. 11/10 objects in mirror may be more petable than they appear https://t.co/03vR9dn7jy,https://twitter.com/dog_rates/status/687124485711986689/photo/1,11,Samson,Twitter for iPhone,http://twitter.com/download/iphone,04:10:18,2016-01-13,Not recorded,2086,476
687109925361856513,This is Baxter. He looks like a fun dog. Prefers action shots. 11/10 the last one is impeccable https://t.co/LHcH1yhhIb,"https://twitter.com/dog_rates/status/687109925361856513/photo/1,https://twitter.com/dog_rates/status/687109925361856513/photo/1,https://twitter.com/dog_rates/status/687109925361856513/photo/1",11,Baxter,Twitter for iPhone,http://twitter.com/download/iphone,03:12:26,2016-01-13,Not recorded,5528,2313
687102708889812993,Army of water dogs here. None of them know where they're going. Have no real purpose. Aggressive barks. 5/10 for all https://t.co/A88x73TwMN,https://twitter.com/dog_rates/status/687102708889812993/photo/1,5,None,Twitter for iPhone,http://twitter.com/download/iphone,02:43:46,2016-01-13,Not recorded,2225,907
687096057537363968,This pupper's New Year's resolution was to become a Hershey's kiss. 11/10 she's super pumped about it https://t.co/D7jYj6vdwC,https://twitter.com/dog_rates/status/687096057537363968/photo/1,11,None,Twitter for iPhone,http://twitter.com/download/iphone,02:17:20,2016-01-13,pupper,2129,572
686947101016735744,This is Jackson. He was specifically told not to sleep in the fridge. Damn it Jackson. 11/10 would squeeze softly https://t.co/lJs10ZJsgj,https://twitter.com/dog_rates/status/686947101016735744/photo/1,11,Jackson,Twitter for iPhone,http://twitter.com/download/iphone,16:25:26,2016-01-12,Not recorded,8201,3006
686760001961103360,This pupper forgot how to walk. 12/10 happens to all of us (vid by @bbuckley96) https://t.co/KFTrkSOuu3,https://vine.co/v/iMvubwT260D,12,None,Vine - Make a Scene,http://vine.co,04:01:58,2016-01-12,pupper,3342,1305
686749460672679938,Strange pup here. Easily manipulated. Rather inbred. Sharp for a dog. Appears uncomfortable. 8/10 would still pet https://t.co/nSQrhwbk1V,https://twitter.com/dog_rates/status/686749460672679938/photo/1,8,None,Twitter for iPhone,http://twitter.com/download/iphone,03:20:05,2016-01-12,Not recorded,3302,1365
686730991906516992,I just love this picture. 12/10 lovely af https://t.co/Kc84eFNhYU,https://twitter.com/dog_rates/status/686730991906516992/photo/1,12,None,Twitter for iPhone,http://twitter.com/download/iphone,02:06:41,2016-01-12,Not recorded,3925,1133
686683045143953408,This is Mona. She's a Yarborough Splishnsplash. Lost body during Nam. 11/10 revolutionary pupper https://t.co/pgD6h0yhgz,https://twitter.com/dog_rates/status/686683045143953408/photo/1,11,Mona,Twitter for iPhone,http://twitter.com/download/iphone,22:56:10,2016-01-11,pupper,2690,761
686618349602762752,This is Olivia. She just saw an adult wearing crocs. 11/10 poor pupper. No one should witness such a thing https://t.co/yJVTi1DjJc,https://twitter.com/dog_rates/status/686618349602762752/photo/1,11,Olivia,Twitter for iPhone,http://twitter.com/download/iphone,18:39:05,2016-01-11,pupper,3522,1280
686606069955735556,"Meet Horace. He was practicing his levitation, minding his own business when a rogue tennis ball spooked him. 10/10 https://t.co/tB9xYjMyZd",https://twitter.com/dog_rates/status/686606069955735556/photo/1,10,Horace,Twitter for iPhone,http://twitter.com/download/iphone,17:50:18,2016-01-11,Not recorded,1804,511
686394059078897668,This pup's having a nightmare that he forgot to type a paper due first thing in the morning. 12/10 (vid by ... https://t.co/CufnbUT0pB,https://vine.co/v/iMqBebnOvav,12,None,Vine - Make a Scene,http://vine.co,03:47:50,2016-01-11,Not recorded,1650,651
686386521809772549,Say hello to Crimson. He's a Speckled Winnebago. Main passions are air hockey &amp; parkour. 11/10 would pet thoroughly https://t.co/J5aI7SjzDc,https://twitter.com/dog_rates/status/686386521809772549/photo/1,11,Crimson,Twitter for iPhone,http://twitter.com/download/iphone,03:17:53,2016-01-11,Not recorded,3091,829
686377065986265092,Meet Birf. He thinks he's gone blind. 10/10 very frightened pupper https://t.co/oDkspjNWYX,https://twitter.com/dog_rates/status/686377065986265092/photo/1,10,Birf,Twitter for iPhone,http://twitter.com/download/iphone,02:40:19,2016-01-11,pupper,2106,533
686358356425093120,Heartwarming scene here. Son reuniting w father after coming home from deployment. Very moving. 10/10 for both pups https://t.co/95JJevQOWW,https://twitter.com/dog_rates/status/686358356425093120/photo/1,10,None,Twitter for iPhone,http://twitter.com/download/iphone,01:25:58,2016-01-11,Not recorded,2061,620
686286779679375361,When bae calls your name from across the room. 12/10 (vid by @christinemcc98) https://t.co/xolcXA6gxe,https://vine.co/v/iMZx6aDbExn,12,None,Vine - Make a Scene,http://vine.co,20:41:33,2016-01-10,Not recorded,3833,1578
686050296934563840,This is Flávio. He's a Macedonian Poppycock. 97% floof. Jubilant af. 11/10 personally I'd pet the hell out of https://t.co/BUyX7isHRg,https://twitter.com/dog_rates/status/686050296934563840/photo/1,11,Flávio,Twitter for iPhone,http://twitter.com/download/iphone,05:01:51,2016-01-10,Not recorded,2119,687
686034024800862208,Your fav crew is back and this time they're embracing cannabis culture. 12/10 for all https://t.co/oSvRDuMm1D,https://twitter.com/dog_rates/status/686034024800862208/photo/1,12,None,Twitter for iPhone,http://twitter.com/download/iphone,03:57:12,2016-01-10,Not recorded,2940,1073
